Purchasing Document,Company Code,Item category,Item category desc
7500006313,7300,9,Service
7500006353,7300,9,Service
7500007730,7200,0,Standard
7500008072,7300,9,Service
7500008980,7300,9,Service
7500008991,7200,9,Service
7500009913,7200,3,Subcontracting
7500010132,7300,9,Service
7500010200,7300,9,Service
7500010500,7300,9,Service
7500010856,7200,0,Standard
7500010974,7300,0,Standard
7500011079,7300,0,Standard
7500011559,7300,0,Standard
7500011566,7300,0,Standard
7500011713,7200,0,Standard
7500012100,7300,9,Service
7500012243,7300,9,Service
7500012300,7300,9,Service
7500012602,7300,9,Service
7500012887,7200,9,Service
7500013042,7300,9,Service
7500013803,7200,9,Service
7500014051,7300,9,Service
7500014085,7300,9,Service
7500014419,7300,9,Service
7500015506,7300,9,Service
7500015996,7300,9,Service
7500016776,7200,9,Service
7500016786,7200,9,Service
7500017292,7200,0,Standard
7500017502,7300,9,Service
7500017507,7300,9,Service
7500017625,7300,9,Service
7500017881,7300,9,Service
7500018193,7200,9,Service
7500018322,7200,9,Service
7500018504,7300,9,Service
7500018905,7300,9,Service
7500019918,7200,0,Standard
7500020235,7200,0,Standard
7500020316,7300,9,Service
7500020328,7300,0,Standard
7500020348,7300,0,Standard
7500020403,7300,9,Service
7500021124,7300,9,Service
7500021144,7300,9,Service
7500022067,7200,0,Standard
7500022078,7200,0,Standard
7500022207,7300,9,Service
7500022378,7300,9,Service
7500022602,7200,9,Service
7500022603,7200,9,Service
7500022604,7200,9,Service
7500022881,7200,9,Service
7500023285,7300,9,Service
7500023581,7200,9,Service
7500023689,7200,0,Standard
7500023921,7200,9,Service
7500024149,7300,9,Service
7500024221,7200,9,Service
7500024225,7200,9,Service
7500024244,7200,9,Service
7500024707,7200,9,Service
7500024791,7200,3,Subcontracting
7500024941,7300,0,Standard
7500025049,7200,0,Standard
7500025097,7300,9,Service
7500025176,7200,9,Service
7500025629,7200,3,Subcontracting
7500025829,7200,9,Service
7500025835,7200,9,Service
7500025922,7300,0,Standard
7500026051,7200,9,Service
7500026061,7200,9,Service
7500026062,7200,9,Service
7500026176,7300,9,Service
7500027064,7300,9,Service
7500027123,7200,0,Standard
7500027221,7200,3,Subcontracting
7500027222,7200,9,Service
7500027223,7200,3,Subcontracting
7500027526,7200,0,Standard
7500028066,7300,0,Standard
7500028092,7200,9,Service
7500028098,7300,9,Service
7500028126,7200,0,Standard
7500028190,7200,9,Service
7500028386,7200,9,Service
7500028642,7200,0,Standard
7500028681,7300,9,Service
7500028748,7200,9,Service
7500028989,7300,9,Service
7500029070,7300,9,Service
7500029437,7300,9,Service
7500029572,7200,0,Standard
7500029575,7300,9,Service
7500029662,7200,3,Subcontracting
7500029663,7200,3,Subcontracting
7500029673,7300,9,Service
7500029730,7200,9,Service
7500029731,7200,9,Service
7500029733,7200,9,Service
7500029734,7200,9,Service
7500029984,7300,9,Service
7500030097,7200,9,Service
7500030135,7200,9,Service
7500030174,7300,9,Service
7500030317,7300,0,Standard
7500030321,7200,9,Service
7500030454,7300,9,Service
7500030463,7300,9,Service
7500030473,7300,9,Service
7500030705,7300,0,Standard
7500030771,7200,0,Standard
7500030794,7300,9,Service
7500030799,7300,9,Service
7500031086,7300,9,Service
7500031144,7300,9,Service
7500031330,7300,0,Standard
7500031446,7200,9,Service
7500031474,7300,9,Service
7500031484,7300,9,Service
7500031485,7300,9,Service
7500031489,7300,9,Service
7500031504,7200,0,Standard
7500031783,7300,9,Service
7500031791,7300,9,Service
7500031857,7200,9,Service
7500032077,7300,9,Service
7500032116,7300,9,Service
7500032135,7200,9,Service
7500032221,7200,0,Standard
7500032264,7300,9,Service
7500032286,7200,9,Service
7500032307,7200,9,Service
7500032347,7200,3,Subcontracting
7500032448,7200,0,Standard
7500032485,7200,9,Service
7500032502,7300,0,Standard
7500032527,7200,9,Service
7500032541,7200,9,Service
7500032553,7200,9,Service
7500032557,7300,9,Service
7500032646,7200,9,Service
7500032651,7200,9,Service
7500032652,7200,9,Service
7500032657,7300,9,Service
7500032762,7200,0,Standard
7500032786,7200,9,Service
7500032787,7200,9,Service
7500032806,7200,3,Subcontracting
7500032826,7300,9,Service
7500032943,7300,9,Service
7500032945,7300,9,Service
7500032961,7300,0,Standard
7500032984,7300,0,Standard
7500032988,7300,9,Service
7500033025,7300,0,Standard
7500033032,7200,0,Standard
7500033052,7200,9,Service
7500033057,7300,9,Service
7500033060,7300,9,Service
7500033065,7300,0,Standard
7500033067,7200,9,Service
7500033069,7200,9,Service
7500033078,7200,9,Service
7500033081,7200,9,Service
7500033086,7200,9,Service
7500033209,7200,0,Standard
7500033233,7200,0,Standard
7500033237,7200,0,Standard
7500033243,7200,9,Service
7500033272,7200,9,Service
7500033273,7200,9,Service
7500033275,7200,9,Service
7500033289,7200,0,Standard
7500033308,7300,0,Standard
7500033339,7200,9,Service
7500033390,7200,9,Service
7500033401,7200,9,Service
7500033430,7200,9,Service
7500033466,7200,9,Service
7500033551,7200,9,Service
7500033598,7200,0,Standard
7500033630,7200,9,Service
7500033717,7200,0,Standard
7500033730,7300,9,Service
7500033758,7200,9,Service
7500033860,7200,9,Service
7500033862,7200,9,Service
7500033864,7200,9,Service
7500033876,7300,0,Standard
7500033898,7200,9,Service
7500033902,7300,9,Service
7500033946,7300,9,Service
7500033954,7300,9,Service
7500033969,7300,9,Service
7500034010,7200,0,Standard
7500034076,7300,9,Service
7500034081,7300,0,Standard
7500034093,7300,0,Standard
7500034097,7300,9,Service
7500034165,7200,3,Subcontracting
7500034299,7300,9,Service
7500034354,7200,0,Standard
7500034373,7200,9,Service
7500034411,7300,9,Service
7500034440,7200,0,Standard
7500034451,7300,9,Service
7500034482,7300,9,Service
7500034516,7300,9,Service
7500034517,7300,9,Service
7500034623,7200,9,Service
7500034630,7200,9,Service
7500034635,7200,9,Service
7500034649,7200,0,Standard
7500034699,7300,9,Service
7500034702,7200,0,Standard
7500034751,7200,9,Service
7500034821,7300,9,Service
7500034854,7200,9,Service
7500034885,7200,0,Standard
7500034962,7300,9,Service
7500034965,7300,0,Standard
7500035020,7200,0,Standard
7500035038,7200,0,Standard
7500035043,7200,9,Service
7500035076,7300,0,Standard
7500035164,7300,9,Service
7500035172,7300,0,Standard
7500035179,7200,0,Standard
7500035194,7200,9,Service
7500035292,7200,9,Service
7500035305,7200,9,Service
7500035475,7300,9,Service
7500035476,7300,9,Service
7500035515,7200,0,Standard
7500035528,7200,9,Service
7500035529,7200,9,Service
7500035530,7200,9,Service
7500035537,7300,9,Service
7500035599,7200,0,Standard
7500035607,7200,9,Service
7500035610,7200,0,Standard
7500035612,7300,9,Service
7500035709,7300,0,Standard
7500035825,7300,9,Service
7500036000,7200,9,Service
7500036025,7200,0,Standard
7500036051,7300,9,Service
7500036063,7300,0,Standard
7500036157,7300,9,Service
7500036286,7200,0,Standard
7500036436,7200,9,Service
7500036599,7300,9,Service
7500036635,7200,0,Standard
7500036651,7300,9,Service
7500036737,7200,0,Standard
7500036764,7300,9,Service
7500036765,7300,9,Service
7500036837,7200,0,Standard
7500036957,7300,9,Service
7500036964,7300,9,Service
7500036977,7200,9,Service
7500036990,7200,3,Subcontracting
7500036991,7200,3,Subcontracting
7500037046,7200,9,Service
7500037052,7200,9,Service
7500037140,7200,0,Standard
7500037194,7200,9,Service
7500037411,7200,9,Service
7500037483,7200,9,Service
7500037537,7200,0,Standard
7500037602,7300,9,Service
7500037637,7300,9,Service
7500037658,7300,9,Service
7500037676,7300,9,Service
7500037678,7200,9,Service
7500037720,7300,0,Standard
7500037728,7300,9,Service
7500037778,7200,0,Standard
7500037839,7300,0,Standard
7500037844,7200,9,Service
7500037917,7200,3,Subcontracting
7500037948,7200,9,Service
7500037950,7300,0,Standard
7500037997,7300,9,Service
7500038063,7200,0,Standard
7500038104,7300,9,Service
7500038180,7200,0,Standard
7500038208,7300,9,Service
7500038340,7300,9,Service
7500038381,7300,0,Standard
7500038384,7200,9,Service
7500038468,7200,9,Service
7500038506,7200,0,Standard
7500038586,7200,0,Standard
7500038622,7300,9,Service
7500038626,7200,9,Service
7500038653,7300,9,Service
7500038672,7300,9,Service
7500038687,7300,9,Service
7500038735,7300,9,Service
7500038936,7300,0,Standard
7500038981,7300,9,Service
7500039265,7200,9,Service
7500039290,7200,9,Service
7500039307,7300,0,Standard
7500039346,7300,9,Service
7500039470,7200,9,Service
7500039546,7300,9,Service
7500039629,7200,9,Service
7500039632,7200,0,Standard
7500039658,7200,0,Standard
7500039659,7200,0,Standard
7500039726,7200,9,Service
7500039727,7200,9,Service
7500039732,7200,9,Service
7500039734,7300,0,Standard
7500039783,7200,9,Service
7500039786,7200,0,Standard
7500039843,7200,0,Standard
7500039945,7200,9,Service
7500039975,7200,9,Service
7500039979,7200,0,Standard
7500039995,7300,9,Service
7500040051,7200,0,Standard
7500040193,7200,9,Service
7500040235,7300,9,Service
7500040304,7200,0,Standard
7500040385,7200,9,Service
7500040391,7200,0,Standard
7500040470,7300,9,Service
7500040520,7200,9,Service
7500040628,7300,0,Standard
7500040662,7200,0,Standard
7500040717,7200,9,Service
7500040771,7200,0,Standard
7500040783,7200,9,Service
7500040823,7300,0,Standard
7500040886,7300,9,Service
7500040920,7300,9,Service
7500040923,7200,0,Standard
7500040977,7300,9,Service
7500041127,7300,9,Service
7500041140,7300,9,Service
7500041203,7300,9,Service
7500041266,7200,0,Standard
7500041294,7200,0,Standard
7500041364,7200,0,Standard
7500041450,7300,0,Standard
7500041512,7200,0,Standard
7500041519,7200,9,Service
7500041520,7300,9,Service
7500041551,7200,3,Subcontracting
7500041596,7300,9,Service
7500041667,7300,9,Service
7500041673,7300,9,Service
7500041750,7200,3,Subcontracting
7500041796,7300,9,Service
7500041877,7300,0,Standard
7500041927,7200,9,Service
7500041980,7200,0,Standard
7500042000,7200,9,Service
7500042015,7300,0,Standard
7500042022,7200,0,Standard
7500042030,7300,0,Standard
7500042046,7200,0,Standard
7500042048,7200,0,Standard
7500042081,7200,0,Standard
7500042098,7300,0,Standard
7500042104,7300,9,Service
7500042130,7200,0,Standard
7500042133,7200,0,Standard
7500042164,7300,9,Service
7500042169,7200,0,Standard
7500042186,7200,9,Service
7500042201,7200,9,Service
7500042204,7200,9,Service
7500042260,7300,9,Service
7500042407,7200,0,Standard
7500042436,7300,9,Service
7500042438,7200,0,Standard
7500042439,7200,9,Service
7500042454,7200,9,Service
7500042497,7200,0,Standard
7500042594,7200,0,Standard
7500042598,7200,9,Service
7500042607,7200,0,Standard
7500042656,7300,9,Service
7500042767,7200,0,Standard
7500042810,7200,0,Standard
7500042837,7200,0,Standard
7500042901,7200,9,Service
7500042948,7300,0,Standard
7500042973,7300,9,Service
7500043009,7200,9,Service
7500043109,7200,0,Standard
7500043162,7300,9,Service
7500043169,7200,0,Standard
7500043203,7200,0,Standard
7500043256,7300,9,Service
7500043270,7300,9,Service
7500043299,7200,9,Service
7500043300,7200,9,Service
7500043349,7200,0,Standard
7500043411,7300,9,Service
7500043425,7200,0,Standard
7500043456,7300,3,Subcontracting
7500043488,7300,0,Standard
7500043491,7200,9,Service
7500043501,7300,0,Standard
7500043535,7300,3,Subcontracting
7500043542,7300,9,Service
7500043560,7300,9,Service
7500043616,7200,0,Standard
7500043643,7200,0,Standard
7500043644,7200,0,Standard
7500043646,7200,0,Standard
7500043647,7200,0,Standard
7500043693,7300,0,Standard
7500043699,7300,9,Service
7500043772,7200,0,Standard
7500043781,7200,0,Standard
7500043880,7200,3,Subcontracting
7500043887,7200,0,Standard
7500043888,7200,0,Standard
7500043893,7200,0,Standard
7500043910,7300,9,Service
7500043980,7300,0,Standard
7500043984,7300,9,Service
7500044014,7300,3,Subcontracting
7500044025,7200,0,Standard
7500044078,7300,0,Standard
7500044079,7300,0,Standard
7500044086,7300,3,Subcontracting
7500044113,7200,0,Standard
7500044180,7200,0,Standard
7500044192,7200,0,Standard
7500044193,7300,9,Service
7500044225,7200,0,Standard
7500044298,7300,9,Service
7500044302,7200,9,Service
7500044309,7300,9,Service
7500044316,7300,0,Standard
7500044317,7300,0,Standard
7500044414,7300,9,Service
7500044424,7200,0,Standard
7500044458,7300,9,Service
7500044480,7300,0,Standard
7500044508,7200,9,Service
7500044520,7200,0,Standard
7500044529,7300,3,Subcontracting
7500044584,7300,9,Service
7500044656,7200,0,Standard
7500044703,7300,9,Service
7500044704,7300,9,Service
7500044752,7300,9,Service
7500044756,7100,3,Subcontracting
7500044758,7100,3,Subcontracting
7500044776,7100,3,Subcontracting
7500044780,7100,3,Subcontracting
7500044794,7100,3,Subcontracting
7500044796,7100,3,Subcontracting
7500044800,7100,3,Subcontracting
7500044801,7100,3,Subcontracting
7500044802,7100,3,Subcontracting
7500044805,7100,3,Subcontracting
7500044807,7100,3,Subcontracting
7500044810,7100,3,Subcontracting
7500044815,7100,3,Subcontracting
7500044820,7100,3,Subcontracting
7500044822,7100,3,Subcontracting
7500044835,7100,3,Subcontracting
7500044845,7100,3,Subcontracting
7500044847,7100,3,Subcontracting
7500044851,7100,3,Subcontracting
7500044852,7100,3,Subcontracting
7500044858,7100,3,Subcontracting
7500044859,7100,3,Subcontracting
7500044860,7100,3,Subcontracting
7500044861,7100,3,Subcontracting
7500044863,7100,3,Subcontracting
7500044866,7100,3,Subcontracting
7500044894,7100,3,Subcontracting
7500044964,7100,3,Subcontracting
7500044968,7100,3,Subcontracting
7500044977,7100,3,Subcontracting
7500045011,7100,9,Service
7500045014,7100,9,Service
7500045016,7100,9,Service
7500045029,7100,9,Service
7500045035,7100,9,Service
7500045059,7100,9,Service
7500045062,7100,9,Service
7500045063,7100,9,Service
7500045068,7100,9,Service
7500045090,7100,9,Service
7500045092,7100,0,Standard
7500045116,7100,9,Service
7500045127,7100,9,Service
7500045153,7100,9,Service
7500045161,7100,9,Service
7500045179,7100,9,Service
7500045180,7100,9,Service
7500045187,7100,9,Service
7500045191,7100,9,Service
7500045208,7100,9,Service
7500045209,7100,9,Service
7500045218,7100,0,Standard
7500045226,7100,9,Service
7500045229,7100,9,Service
7500045238,7100,9,Service
7500045244,7100,9,Service
7500045252,7100,9,Service
7500045262,7100,9,Service
7500045263,7100,9,Service
7500045277,7100,9,Service
7500045279,7100,9,Service
7500045281,7100,9,Service
7500045282,7100,9,Service
7500045283,7100,9,Service
7500045284,7100,9,Service
7500045286,7100,9,Service
7500045287,7100,9,Service
7500045290,7100,9,Service
7500045292,7100,9,Service
7500045298,7100,9,Service
7500045299,7100,9,Service
7500045301,7100,9,Service
7500045305,7100,9,Service
7500045318,7100,9,Service
7500045320,7100,9,Service
7500045323,7100,9,Service
7500045347,7100,9,Service
7500045354,7100,9,Service
7500045355,7100,9,Service
7500045357,7100,9,Service
7500045359,7100,9,Service
7500045360,7100,9,Service
7500045362,7100,9,Service
7500045367,7100,9,Service
7500045383,7100,9,Service
7500045422,7100,9,Service
7500045427,7100,9,Service
7500045432,7100,0,Standard
7500045434,7100,9,Service
7500045437,7100,9,Service
7500045439,7100,9,Service
7500045453,7100,9,Service
7500045454,7100,0,Standard
7500045459,7100,9,Service
7500045522,7100,9,Service
7500045527,7100,0,Standard
7500045546,7100,0,Standard
7500045549,7100,9,Service
7500045595,7100,9,Service
7500045597,7100,9,Service
7500045598,7100,9,Service
7500045599,7100,9,Service
7500045603,7100,0,Standard
7500045613,7100,9,Service
7500045688,7100,9,Service
7500045695,7100,9,Service
7500045703,7100,9,Service
7500045709,7100,0,Standard
7500045743,7100,9,Service
7500045758,7100,0,Standard
7500045805,7100,0,Standard
7500045806,7100,0,Standard
7500045814,7100,0,Standard
7500045828,7100,0,Standard
7500045871,7100,9,Service
7500045875,7100,9,Service
7500045876,7100,9,Service
7500045886,7100,0,Standard
7500045899,7100,9,Service
7500045914,7100,0,Standard
7500045945,7100,0,Standard
7500045962,7100,0,Standard
7500045980,7100,9,Service
7500046014,7100,0,Standard
7500046016,7100,0,Standard
7500046020,7100,9,Service
7500046085,7100,0,Standard
7500046097,7100,9,Service
7500046144,7100,9,Service
7500046156,7100,9,Service
7500046159,7100,9,Service
7500046175,7100,9,Service
7500046201,7100,9,Service
7500046220,7100,9,Service
7500046266,7100,9,Service
7500046273,7100,9,Service
7500046274,7100,9,Service
7500046275,7100,9,Service
7500046278,7100,9,Service
7500046291,7100,9,Service
7500046316,7100,9,Service
7500046328,7100,9,Service
7500046335,7100,9,Service
7500046363,7100,9,Service
7500046379,7100,9,Service
7500046384,7100,9,Service
7500046387,7100,9,Service
7500046395,7100,9,Service
7500046396,7100,9,Service
7500046408,7100,9,Service
7500046409,7100,9,Service
7500046421,7100,0,Standard
7500046434,7100,9,Service
7500046435,7100,9,Service
7500046436,7100,9,Service
7500046437,7100,9,Service
7500046443,7100,9,Service
7500046444,7100,9,Service
7500046464,7100,9,Service
7500046465,7100,9,Service
7500046498,7100,9,Service
7500046504,7100,9,Service
7500046517,7100,9,Service
7500046544,7100,9,Service
7500046550,7100,9,Service
7500046559,7100,0,Standard
7500046581,7100,9,Service
7500046604,7100,0,Standard
7500046607,7100,9,Service
7500046650,7100,0,Standard
7500046655,7100,9,Service
7500046697,7100,0,Standard
7500046699,7100,0,Standard
7500046718,7100,9,Service
7500046739,7100,0,Standard
7500046799,7100,0,Standard
7500046807,7100,0,Standard
7500046815,7100,0,Standard
7500046822,7100,0,Standard
7500046905,7100,0,Standard
7500046914,7100,9,Service
7500046956,7100,9,Service
7500046973,7100,9,Service
7500046980,7100,9,Service
7500046987,7100,9,Service
7500046989,7100,9,Service
7500047011,7100,9,Service
7500047013,7100,9,Service
7500047019,7100,9,Service
7500047026,7100,9,Service
7500047027,7100,9,Service
